regcode,region,month,year,marriage
04100000000,Таймырский (Долгано-Ненецкий) автономный округ (Красноярский край),февраль,2017,""
04100000000,Таймырский (Долгано-Ненецкий) автономный округ (Красноярский край),февраль,2018,""
04100000000,Таймырский (Долгано-Ненецкий) автономный округ (Красноярский край),февраль,2019,""
04100000000,Таймырский (Долгано-Ненецкий) автономный округ (Красноярский край),февраль,2020,""
04100000000,Таймырский (Долгано-Ненецкий) автономный округ (Красноярский край),март,2006,24
04100000000,Таймырский (Долгано-Ненецкий) автономный округ (Красноярский край),март,2007,16
04100000000,Таймырский (Долгано-Ненецкий) автономный округ (Красноярский край),март,2008,31
04100000000,Таймырский (Долгано-Ненецкий) автономный округ (Красноярский край),март,2009,27
04100000000,Таймырский (Долгано-Ненецкий) автономный округ (Красноярский край),март,2010,23
04100000000,Таймырский (Долгано-Ненецкий) автономный округ (Красноярский край),март,2011,""
04100000000,Таймырский (Долгано-Ненецкий) автономный округ (Красноярский край),март,2012,""
04100000000,Таймырский (Долгано-Ненецкий) автономный округ (Красноярский край),март,2013,""
04100000000,Таймырский (Долгано-Ненецкий) автономный округ (Красноярский край),март,2014,""
04100000000,Таймырский (Долгано-Ненецкий) автономный округ (Красноярский край),март,2015,""
04100000000,Таймырский (Долгано-Ненецкий) автономный округ (Красноярский край),март,2016,""
04100000000,Таймырский (Долгано-Ненецкий) автономный округ (Красноярский край),март,2017,""
04100000000,Таймырский (Долгано-Ненецкий) автономный округ (Красноярский край),март,2018,""
04100000000,Таймырский (Долгано-Ненецкий) автономный округ (Красноярский край),март,2019,""
04100000000,Таймырский (Долгано-Ненецкий) автономный округ (Красноярский край),март,2020,""
04100000000,Таймырский (Долгано-Ненецкий) автономный округ (Красноярский край),апрель,2006,20
04100000000,Таймырский (Долгано-Ненецкий) автономный округ (Красноярский край),апрель,2007,41
04100000000,Таймырский (Долгано-Ненецкий) автономный округ (Красноярский край),апрель,2008,38
04100000000,Таймырский (Долгано-Ненецкий) автономный округ (Красноярский край),апрель,2009,29
04100000000,Таймырский (Долгано-Ненецкий) автономный округ (Красноярский край),апрель,2010,29
04100000000,Таймырский (Долгано-Ненецкий) автономный округ (Красноярский край),апрель,2011,""
04100000000,Таймырский (Долгано-Ненецкий) автономный округ (Красноярский край),апрель,2012,""
